X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Time,Address,Latitude,Longitude,Ordinance_,Ordinance1,Ward,Neighborho,Community,Day,Tow_Zone
-93.2284190000368,44.9446629995978,2209,Victory 1,2022-2023,4,271123307174,2023/02/24 00:00:00+00,01:19:00,3209 30TH AVE S,44.944663,-93.228419,478.1000(c),Snow emergency parking restrictions - odd number address,2,Longfellow,Longfellow,3,6
-93.2575360000863,44.9510629997577,2210,Victory 1,2022-2023,4,271123343843,2023/02/24 00:00:00+00,01:23:00,2823 12TH AVE S,44.951063,-93.257536,478.1000(c),Snow emergency parking restrictions - odd number address,9,Midtown Phillips,Phillips,3,3
-93.2185019995676,44.9686050002206,2211,Victory 1,2022-2023,4,271123306999,2023/02/24 00:00:00+00,01:22:00,89 WILLIAMS AVE SE,44.968605,-93.218502,478.1000(c),Snow emergency parking restrictions - odd number address,2,Prospect Park - East River Road,University,3,4
-93.2921570003452,45.0184989997291,2212,Victory 1,2022-2023,4,271123333735,2023/02/24 00:00:00+00,01:22:00,1001 35TH AVE N,45.018499,-93.292157,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,3,1
-93.2895570000555,45.0020110002076,2213,Victory 1,2022-2023,4,271123330753,2023/02/24 00:00:00+00,01:21:00,2213 ALDRICH AVE N,45.002011,-93.289557,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-93.2575519999248,44.9512599998492,2214,Victory 1,2022-2023,4,271123343842,2023/02/24 00:00:00+00,01:21:00,2821 12TH AVE S,44.95126,-93.257552,478.1000(c),Snow emergency parking restrictions - odd number address,9,Midtown Phillips,Phillips,3,3
-93.2203739995604,44.9887310002355,2215,Victory 1,2022-2023,4,271123345338,2023/02/24 00:00:00+00,01:20:00,1021 23RD AVE SE,44.988731,-93.220374,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2282490002911,44.9607430000894,2216,Victory 1,2022-2023,4,271123347386,2023/02/24 00:00:00+00,01:21:00,2205 30TH AVE S,44.960743,-93.228249,478.1000(c),Snow emergency parking restrictions - odd number address,2,Seward,Longfellow,3,4
-93.2185229996367,44.9685149996675,2217,Victory 1,2022-2023,4,271123306998,2023/02/24 00:00:00+00,01:21:00,91 WILLIAMS AVE SE,44.968515,-93.218523,478.1000(c),Snow emergency parking restrictions - odd number address,2,Prospect Park - East River Road,University,3,4
-93.2498560002542,44.9569060003117,2218,Victory 1,2022-2023,4,271123346748,2023/02/24 00:00:00+00,01:19:00,2511 17TH AVE S,44.956906,-93.249856,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2501579997919,44.9951159997037,2219,Victory 1,2022-2023,4,271123301877,2023/02/24 00:00:00+00,01:19:00,729 SPRING ST NE,44.995116,-93.250158,478.1000(c),Snow emergency parking restrictions - odd number address,3,St. Anthony East,Northeast,3,2
-93.2832060003566,44.8986570004203,2220,Victory 1,2022-2023,4,271123328683,2023/02/24 00:00:00+00,01:18:00,5733 PLEASANT AVE,44.898657,-93.283206,478.1000(c),Snow emergency parking restrictions - odd number address,11,Windom,Southwest,3,5
-93.2575570001554,44.9516150000323,2221,Victory 1,2022-2023,4,271123343840,2023/02/24 00:00:00+00,01:19:00,2809 12TH AVE S,44.951615,-93.257557,478.1000(c),Snow emergency parking restrictions - odd number address,9,Midtown Phillips,Phillips,3,3
-93.2441709997918,44.9837600003238,2222,Victory 1,2022-2023,4,271123340097,2023/02/24 00:00:00+00,01:16:00,327 8TH AVE SE,44.98376,-93.244171,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-93.2283460002677,44.9545739997903,2223,Victory 1,2022-2023,4,271123347385,2023/02/24 00:00:00+00,01:18:00,2629 30TH AVE S,44.954574,-93.228346,478.1000(c),Snow emergency parking restrictions - odd number address,2,Seward,Longfellow,3,4
-93.2575550000632,44.9517069997783,2224,Victory 1,2022-2023,4,271123343839,2023/02/24 00:00:00+00,01:18:00,2807 12TH AVE S,44.951707,-93.257555,478.1000(c),Snow emergency parking restrictions - odd number address,9,Midtown Phillips,Phillips,3,3
-93.2498560002542,44.9563020003371,2225,Victory 1,2022-2023,4,271123346747,2023/02/24 00:00:00+00,01:18:00,2529 17TH AVE S,44.956302,-93.249856,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2895850004474,45.002381000183,2226,Victory 1,2022-2023,4,271123330752,2023/02/24 00:00:00+00,01:17:00,2231 ALDRICH AVE N,45.002381,-93.289585,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-93.2905600004436,45.0167069998282,2227,Victory 1,2022-2023,4,271123333734,2023/02/24 00:00:00+00,01:17:00,825 34TH AVE N,45.016707,-93.29056,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,3,1
-93.2492120002336,44.9951030000035,2228,Victory 1,2022-2023,4,271123301876,2023/02/24 00:00:00+00,01:17:00,837 SPRING ST NE,44.995103,-93.249212,478.1000(c),Snow emergency parking restrictions - odd number address,3,St. Anthony East,Northeast,3,2
-93.2190980000726,44.9690589995732,2229,Victory 1,2022-2023,4,271123306997,2023/02/24 00:00:00+00,01:17:00,75 ST MARYS AVE SE,44.969059,-93.219098,478.1000(c),Snow emergency parking restrictions - odd number address,2,Prospect Park - East River Road,University,3,4
-93.2283339997143,44.9542120001837,2230,Victory 1,2022-2023,4,271123347384,2023/02/24 00:00:00+00,01:17:00,2637 30TH AVE S,44.954212,-93.228334,478.1000(c),Snow emergency parking restrictions - odd number address,2,Seward,Longfellow,3,4
-93.2911109997728,45.0166780002895,2231,Victory 1,2022-2023,4,271123333733,2023/02/24 00:00:00+00,01:16:00,909 34TH AVE N,45.016678,-93.291111,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,3,1
-93.2283460002677,44.954033000023,2232,Victory 1,2022-2023,4,271123347383,2023/02/24 00:00:00+00,01:16:00,2643 30TH AVE S,44.954033,-93.228346,478.1000(c),Snow emergency parking restrictions - odd number address,2,Seward,Longfellow,3,4
-93.2498550002081,44.9558239998777,2233,Victory 1,2022-2023,4,271123346746,2023/02/24 00:00:00+00,01:14:00,2541 17TH AVE S,44.955824,-93.249855,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.289602000332,45.0031089995807,2234,Victory 1,2022-2023,4,271123330751,2023/02/24 00:00:00+00,01:15:00,2317 ALDRICH AVE N,45.003109,-93.289602,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-93.2283440001754,44.9539139999312,2235,Victory 1,2022-2023,4,271123347382,2023/02/24 00:00:00+00,01:15:00,2645 30TH AVE S,44.953914,-93.228344,478.1000(c),Snow emergency parking restrictions - odd number address,2,Seward,Longfellow,3,4
-93.2216119999938,44.9852950000642,2236,Victory 1,2022-2023,4,271123345337,2023/02/24 00:00:00+00,01:15:00,855 22ND AVE SE,44.985295,-93.221612,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-93.2895610002399,45.0032050004105,2237,Victory 1,2022-2023,4,271123330750,2023/02/24 00:00:00+00,01:13:00,2319 ALDRICH AVE N,45.003205,-93.289561,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-93.2574850004324,44.9583230000065,2238,Victory 1,2022-2023,4,271123343838,2023/02/24 00:00:00+00,01:13:00,2425 12TH AVE S,44.958323,-93.257485,478.1000(c),Snow emergency parking restrictions - odd number address,9,Midtown Phillips,Phillips,3,3
-93.221634000109,44.9858369998777,2239,Victory 1,2022-2023,4,271123345336,2023/02/24 00:00:00+00,01:13:00,869 22ND AVE SE,44.985837,-93.221634,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-93.2284339998292,44.9472049999109,2240,Victory 1,2022-2023,4,271123307173,2023/02/24 00:00:00+00,01:02:00,3017 30TH AVE S,44.947205,-93.228434,478.1000(c),Snow emergency parking restrictions - odd number address,2,Longfellow,Longfellow,3,6
-93.2283889995526,44.951621000309,2241,Victory 1,2022-2023,4,271123347381,2023/02/24 00:00:00+00,01:13:00,2809 30TH AVE S,44.951621,-93.228389,478.1000(c),Snow emergency parking restrictions - odd number address,2,Longfellow,Longfellow,3,4
-93.2964539997523,45.01677400022,2242,Victory 1,2022-2023,4,271123333732,2023/02/24 00:00:00+00,01:12:00,1319 34TH AVE N,45.016774,-93.296454,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,3,1
-93.2812760003871,44.9516590002627,2243,Victory 1,2022-2023,4,271123338049,2023/02/24 00:00:00+00,01:11:00,2807 PILLSBURY AVE,44.951659,-93.281276,478.1000(c),Snow emergency parking restrictions - odd number address,10,Whittier,Powderhorn,3,3
-93.228339999991,44.9512310003105,2244,Victory 1,2022-2023,4,271123347380,2023/02/24 00:00:00+00,01:11:00,2821 30TH AVE S,44.951231,-93.22834,478.1000(c),Snow emergency parking restrictions - odd number address,2,Longfellow,Longfellow,3,4
-93.2963419999833,45.0167839997818,2245,Victory 1,2022-2023,4,271123333731,2023/02/24 00:00:00+00,01:11:00,1317 34TH AVE N,45.016784,-93.296342,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,3,1
-93.2189179998658,44.9699660000309,2246,Victory 1,2022-2023,4,271123306995,2023/02/24 00:00:00+00,01:11:00,49 ST MARYS AVE SE,44.969966,-93.218918,478.1000(c),Snow emergency parking restrictions - odd number address,2,Prospect Park - East River Road,University,3,4
-93.2271390003646,44.9170489996117,2247,Victory 1,2022-2023,4,271123340108,2023/02/24 00:00:00+00,01:11:00,4729 31ST AVE S,44.917049,-93.227139,478.1000(c),Snow emergency parking restrictions - odd number address,12,Ericsson,Nokomis,3,6
-93.2499140002309,44.9549910001346,2248,Victory 1,2022-2023,4,271123346745,2023/02/24 00:00:00+00,01:11:00,2613 17TH AVE S,44.954991,-93.249914,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2895119997789,45.0032879997415,2249,Victory 1,2022-2023,4,271123330749,2023/02/24 00:00:00+00,01:10:00,2321 ALDRICH AVE N,45.003288,-93.289512,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-93.3133459999179,44.9972120001337,2250,Victory 1,2022-2023,4,271123341584,2023/02/24 00:00:00+00,01:10:00,1707 THOMAS AVE N,44.997212,-93.313346,478.1000(c),Snow emergency parking restrictions - odd number address,5,Willard - Hay,Near North,3,1
-93.2855480004399,44.9478310000007,2251,Victory 1,2022-2023,4,271123343471,2023/02/24 00:00:00+00,01:11:00,3015 HARRIET AVE S,44.947831,-93.285548,478.1000(c),Snow emergency parking restrictions - odd number address,8,Lyndale,Powderhorn,3,5
-93.2216790003855,44.9470689999344,2252,Victory 1,2022-2023,4,271123341673,2023/02/24 00:00:00+00,01:11:00,3039 35TH AVE S,44.947069,-93.221679,478.1000(c),Snow emergency parking restrictions - odd number address,2,Longfellow,Longfellow,3,6
-93.2284309996908,44.9469550000733,2253,Victory 1,2022-2023,4,271123307172,2023/02/24 00:00:00+00,01:07:00,3041 30TH AVE S,44.946955,-93.228431,478.1000(c),Snow emergency parking restrictions - odd number address,2,Longfellow,Longfellow,3,6
-93.2283620001062,44.950863999574,2254,Victory 1,2022-2023,4,271123347379,2023/02/24 00:00:00+00,01:11:00,2829 30TH AVE S,44.950864,-93.228362,478.1000(c),Snow emergency parking restrictions - odd number address,2,Longfellow,Longfellow,3,4
-93.2855379999787,44.9565740002899,2255,Victory 1,2022-2023,4,271123343090,2023/02/24 00:00:00+00,01:09:00,2519 HARRIET AVE S,44.956574,-93.285538,478.1000(c),Snow emergency parking restrictions - odd number address,10,Whittier,Powderhorn,3,3
-93.2228579998967,44.9877010004009,2256,Victory 1,2022-2023,4,271123345335,2023/02/24 00:00:00+00,01:10:00,927 21ST AVE SE,44.987701,-93.222858,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-93.2967910000046,45.0167550002431,2257,Victory 1,2022-2023,4,271123333730,2023/02/24 00:00:00+00,01:10:00,1325 34TH AVE N,45.016755,-93.296791,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,3,1
-93.2499740002999,44.9547859996742,2258,Victory 1,2022-2023,4,271123346744,2023/02/24 00:00:00+00,01:09:00,2621 17TH AVE S,44.954786,-93.249974,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2284050002905,44.9494000004098,2259,Victory 1,2022-2023,4,271123347378,2023/02/24 00:00:00+00,01:09:00,2921 30TH AVE S,44.9494,-93.228405,478.1000(c),Snow emergency parking restrictions - odd number address,2,Longfellow,Longfellow,3,4
-93.2228860002887,44.9873019999874,2260,Victory 1,2022-2023,4,271123345334,2023/02/24 00:00:00+00,01:08:00,921 21ST AVE SE,44.987302,-93.222886,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-93.2574840003863,44.9588229996817,2261,Victory 1,2022-2023,4,271123343837,2023/02/24 00:00:00+00,01:08:00,2411 12TH AVE S,44.958823,-93.257484,478.1000(c),Snow emergency parking restrictions - odd number address,9,Midtown Phillips,Phillips,3,3
-93.2855400000709,44.9475030001634,2262,Victory 1,2022-2023,4,271123343470,2023/02/24 00:00:00+00,01:06:00,3023 HARRIET AVE S,44.947503,-93.28554,478.1000(c),Snow emergency parking restrictions - odd number address,8,Lyndale,Powderhorn,3,5
-93.3005550000132,45.0167980004274,2263,Victory 1,2022-2023,4,271123333729,2023/02/24 00:00:00+00,01:06:00,1621 34TH AVE N,45.016798,-93.300555,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,3,1
-93.3133219997105,44.9980910001996,2264,Victory 1,2022-2023,4,271123341583,2023/02/24 00:00:00+00,01:07:00,1811 THOMAS AVE N,44.998091,-93.313322,478.1000(c),Snow emergency parking restrictions - odd number address,5,Willard - Hay,Near North,3,1
-93.2217239997627,44.9439489999464,2265,Victory 1,2022-2023,4,271123341672,2023/02/24 00:00:00+00,01:07:00,3233 35TH AVE S,44.943949,-93.221724,478.1000(c),Snow emergency parking restrictions - odd number address,2,Longfellow,Longfellow,3,6
-93.2574869996253,44.9589449999119,2266,Victory 1,2022-2023,4,271123343836,2023/02/24 00:00:00+00,01:07:00,2403 12TH AVE S,44.958945,-93.257487,478.1000(c),Snow emergency parking restrictions - odd number address,9,Midtown Phillips,Phillips,3,3
-93.2895770000785,45.0050100000116,2267,Victory 1,2022-2023,4,271123330748,2023/02/24 00:00:00+00,01:06:00,2503 ALDRICH AVE N,45.00501,-93.289577,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-93.2167279995975,44.9701250001686,2268,Victory 1,2022-2023,4,271123306994,2023/02/24 00:00:00+00,01:06:00,31 WILLIAMS AVE SE,44.970125,-93.216728,478.1000(c),Snow emergency parking restrictions - odd number address,2,Prospect Park - East River Road,University,3,4
-93.2217239997627,44.9439489999464,2269,Victory 1,2022-2023,4,271123341671,2023/02/24 00:00:00+00,01:07:00,3231 35TH AVE S,44.943949,-93.221724,478.1000(c),Snow emergency parking restrictions - odd number address,2,Longfellow,Longfellow,3,6
-93.2229000000349,44.9850699995808,2270,Victory 1,2022-2023,4,271123345333,2023/02/24 00:00:00+00,01:06:00,855 21ST AVE SE,44.98507,-93.2229,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-93.257461000225,44.9589880000962,2271,Victory 1,2022-2023,4,271123343835,2023/02/24 00:00:00+00,01:05:00,2401 12TH AVE S,44.958988,-93.257461,478.1000(c),Snow emergency parking restrictions - odd number address,9,Midtown Phillips,Phillips,3,3
-93.2499910001845,44.9529040001196,2272,Victory 1,2022-2023,4,271123346743,2023/02/24 00:00:00+00,01:05:00,2725 17TH AVE S,44.952904,-93.249991,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2854850002325,44.9541089999304,2273,Victory 1,2022-2023,4,271123343089,2023/02/24 00:00:00+00,01:04:00,2641 HARRIET AVE S,44.954109,-93.285485,478.1000(c),Snow emergency parking restrictions - odd number address,10,Whittier,Powderhorn,3,3
-93.2315780000246,44.9498840002465,2274,Victory 1,2022-2023,4,271123347377,2023/02/24 00:00:00+00,01:05:00,2907 28TH AVE S,44.949884,-93.231578,478.1000(c),Snow emergency parking restrictions - odd number address,2,Longfellow,Longfellow,3,4
-93.285551999725,44.9473640000486,2275,Victory 1,2022-2023,4,271123343469,2023/02/24 00:00:00+00,01:05:00,3027 HARRIET AVE S,44.947364,-93.285552,478.1000(c),Snow emergency parking restrictions - odd number address,8,Lyndale,Powderhorn,3,5
-93.2153479998103,44.8996329995633,2276,Victory 1,2022-2023,4,271123320140,2023/02/24 00:00:00+00,01:04:00,5705 40TH AVE S,44.899633,-93.215348,478.1000(c),Snow emergency parking restrictions - odd number address,12,Morris Park,Nokomis,3,6
-93.2855400000709,44.9472720003026,2277,Victory 1,2022-2023,4,271123343468,2023/02/24 00:00:00+00,01:03:00,3029 HARRIET AVE S,44.947272,-93.28554,478.1000(c),Snow emergency parking restrictions - odd number address,8,Lyndale,Powderhorn,3,5
-93.2499279999772,44.9497529996013,2278,Victory 1,2022-2023,4,271123346742,2023/02/24 00:00:00+00,01:03:00,2909 17TH AVE S,44.949753,-93.249928,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2676299997246,45.0005619999364,2279,Victory 1,2022-2023,4,271123301883,2023/02/24 00:00:00+00,01:56:00,1219 MAIN ST NE,45.000562,-93.26763,478.1000(c),Snow emergency parking restrictions - odd number address,3,Sheridan,Northeast,3,2
-93.2562849999528,44.9512369996879,2280,Victory 1,2022-2023,4,271123344388,2023/02/24 00:00:00+00,01:56:00,2823 13TH AVE S,44.951237,-93.256285,478.1000(c),Snow emergency parking restrictions - odd number address,9,Midtown Phillips,Phillips,3,3
-93.2511440002954,44.9551359996267,2281,Victory 1,2022-2023,4,271123347050,2023/02/24 00:00:00+00,01:56:00,2607 16TH AVE S,44.955136,-93.251144,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2699299996697,44.9432170003643,2282,Victory 1,2022-2023,4,271123335416,2023/02/24 00:00:00+00,01:55:00,303 33RD ST E,44.943217,-93.26993,478.1000(c),Snow emergency parking restrictions - odd number address,9,Central,Powderhorn,3,5
-93.3057989999239,45.0204180000907,2283,Victory 1,2022-2023,4,271123334931,2023/02/24 00:00:00+00,01:55:00,2101 36TH AVE N,45.020418,-93.305799,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,3,1
